Date,Symbol,Expiry,Option Type,Strike Price,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Premium Turnover,Open Interest,Change in OI,Underlying
2015-04-24,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,603.65,0,0.0,,0,0,8305.25
2015-04-27,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,555.7,0,0.0,,0,0,8213.8
2015-04-28,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,590.0,0,0.0,,0,0,8285.6
2015-04-29,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,554.7,0,0.0,,0,0,8239.75
2015-04-30,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,515.15,0,0.0,,0,0,8181.5
2015-05-04,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,636.05,0,0.0,,0,0,8331.95
2015-05-05,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,611.3,0,0.0,,0,0,8324.8
2015-05-06,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,605.6,0,0.0,,0,0,8097.0
2015-05-07,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,566.8,0,0.0,,0,0,8057.3
2015-05-08,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,655.5,0,0.0,,0,0,8191.5
2015-05-11,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,742.05,0,0.0,,0,0,8325.25
2015-05-12,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,695.85,0,0.0,,0,0,8126.95
2015-05-13,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,752.15,0,0.0,,0,0,8235.45
2015-05-14,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,721.4,0,0.0,,0,0,8224.2
2015-05-15,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,721.25,0,0.0,,0,0,8262.35
2015-05-18,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,780.2,0,0.0,,0,0,8373.65
2015-05-19,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,750.85,0,0.0,,0,0,8365.65
2015-05-20,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,766.3,0,0.0,,0,0,8423.25
2015-05-21,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,741.45,0,0.0,,0,0,8421.0
2015-05-22,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,745.25,0,0.0,,0,0,8458.95
2015-05-25,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,685.65,0,0.0,,0,0,8370.25
2015-05-26,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,648.6,0,0.0,,0,0,8339.35
2015-05-27,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,625.3,0,0.0,,0,0,8334.6
2015-05-28,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,597.35,0,0.0,,0,0,8319.0
2015-05-29,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,673.1,0,0.0,,0,0,8433.65
2015-06-01,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,649.4,0,0.0,,0,0,8433.4
2015-06-02,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,606.8,0,0.0,,0,0,8236.45
2015-06-03,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,560.2,0,0.0,,0,0,8135.1
2015-06-04,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,533.95,0,0.0,,0,0,8130.65
2015-06-05,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,504.85,0,0.0,,0,0,8114.7
2015-06-08,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,460.0,0,0.0,,0,0,8044.15
2015-06-09,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,432.4,0,0.0,,0,0,8022.4
2015-06-10,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,485.95,0,0.0,,0,0,8124.45
2015-06-11,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,453.45,0,0.0,,0,0,7965.35
2015-06-12,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,443.0,0,0.0,,0,0,7982.9
2015-06-15,NIFTY,2016-03-31,CE,8900.0,0.0,0.0,0.0,703.75,0.0,435.95,0,0.0,,0,0,8013.9
